Step,Site,State
559,Histone_2,U
559,Histone_3,C
559,Histone_4,P
559,Histone_5,P
559,Histone_6,C
559,Histone_7,U
559,Histone_8,U
559,Histone_9,M
560,Histone_1,P
560,Histone_10,C
560,Histone_2,U
560,Histone_3,C
560,Histone_4,P
560,Histone_5,U
560,Histone_6,C
560,Histone_7,A
560,Histone_8,U
560,Histone_9,M
561,Histone_1,P
561,Histone_10,C
561,Histone_2,P
561,Histone_3,C
561,Histone_4,P
561,Histone_5,U
561,Histone_6,C
561,Histone_7,P
561,Histone_8,U
561,Histone_9,M
562,Histone_1,P
562,Histone_10,C
562,Histone_2,U
562,Histone_3,C
562,Histone_4,P
562,Histone_5,U
562,Histone_6,C
562,Histone_7,P
562,Histone_8,C
562,Histone_9,M
563,Histone_1,P
563,Histone_10,U
563,Histone_2,P
563,Histone_3,U
563,Histone_4,P
563,Histone_5,U
563,Histone_6,C
563,Histone_7,P
563,Histone_8,C
563,Histone_9,M
564,Histone_1,P
564,Histone_10,C
564,Histone_2,P
564,Histone_3,U
564,Histone_4,U
564,Histone_5,U
564,Histone_6,C
564,Histone_7,P
564,Histone_8,C
564,Histone_9,M
565,Histone_1,P
565,Histone_10,C
565,Histone_2,P
565,Histone_3,M
565,Histone_4,U
565,Histone_5,P
565,Histone_6,C
565,Histone_7,P
565,Histone_8,C
565,Histone_9,M
566,Histone_1,P
566,Histone_10,C
566,Histone_2,P
566,Histone_3,M
566,Histone_4,P
566,Histone_5,P
566,Histone_6,C
566,Histone_7,P
566,Histone_8,C
566,Histone_9,M
567,Histone_1,P
567,Histone_10,C
567,Histone_2,P
567,Histone_3,M
567,Histone_4,P
567,Histone_5,P
567,Histone_6,C
567,Histone_7,P
567,Histone_8,C
567,Histone_9,M
568,Histone_1,P
568,Histone_10,C
568,Histone_2,U
568,Histone_3,M
568,Histone_4,P
568,Histone_5,P
568,Histone_6,C
568,Histone_7,P
568,Histone_8,C
568,Histone_9,M
569,Histone_1,P
569,Histone_10,C
569,Histone_2,U
569,Histone_3,M
569,Histone_4,P
569,Histone_5,P
569,Histone_6,C
569,Histone_7,U
569,Histone_8,C
569,Histone_9,M
570,Histone_1,U
570,Histone_10,C
570,Histone_2,U
570,Histone_3,M
570,Histone_4,P
570,Histone_5,U
570,Histone_6,C
570,Histone_7,C
570,Histone_8,C
570,Histone_9,M
571,Histone_1,P
571,Histone_10,U
571,Histone_2,U
571,Histone_3,M
571,Histone_4,P
571,Histone_5,U
571,Histone_6,C
571,Histone_7,C
571,Histone_8,C
571,Histone_9,M
572,Histone_1,P
572,Histone_10,P
572,Histone_2,U
572,Histone_3,M
572,Histone_4,P
572,Histone_5,P
572,Histone_6,C
572,Histone_7,C
572,Histone_8,U
572,Histone_9,M
573,Histone_1,P
573,Histone_10,P
573,Histone_2,U
573,Histone_3,M
573,Histone_4,P
573,Histone_5,P
573,Histone_6,C
573,Histone_7,C
573,Histone_8,U
573,Histone_9,M
574,Histone_1,P
574,Histone_10,U
574,Histone_2,M
574,Histone_3,M
574,Histone_4,P
574,Histone_5,P
574,Histone_6,U
574,Histone_7,C
574,Histone_8,A
574,Histone_9,U
575,Histone_1,P
575,Histone_10,U
575,Histone_2,M
575,Histone_3,M
575,Histone_4,P
575,Histone_5,P
575,Histone_6,C
575,Histone_7,C
575,Histone_8,P
575,Histone_9,U
576,Histone_1,P
576,Histone_10,U
576,Histone_2,M
576,Histone_3,U
576,Histone_4,U
576,Histone_5,P
576,Histone_6,C
576,Histone_7,C
576,Histone_8,P
576,Histone_9,U
577,Histone_1,P
577,Histone_10,U
577,Histone_2,M
577,Histone_3,U
577,Histone_4,U
577,Histone_5,P
577,Histone_6,C
577,Histone_7,C
577,Histone_8,P
577,Histone_9,U
578,Histone_1,P
578,Histone_10,A
578,Histone_2,M
578,Histone_3,U
578,Histone_4,U
578,Histone_5,P
578,Histone_6,C
578,Histone_7,C
578,Histone_8,P
578,Histone_9,U
579,Histone_1,P
579,Histone_10,C
579,Histone_2,M
579,Histone_3,A
579,Histone_4,U
579,Histone_5,P
579,Histone_6,C
579,Histone_7,C
579,Histone_8,P
579,Histone_9,P
580,Histone_1,P
580,Histone_10,C
580,Histone_2,M
580,Histone_3,P
580,Histone_4,U
580,Histone_5,P
580,Histone_6,C
580,Histone_7,C
580,Histone_8,P
580,Histone_9,P
581,Histone_1,U
581,Histone_10,C
581,Histone_2,M
581,Histone_3,P
581,Histone_4,M
581,Histone_5,P
581,Histone_6,C
581,Histone_7,U
581,Histone_8,P
581,Histone_9,P
582,Histone_1,P
582,Histone_10,C
582,Histone_2,M
582,Histone_3,P
582,Histone_4,M
582,Histone_5,P
582,Histone_6,C
582,Histone_7,U
582,Histone_8,P
582,Histone_9,P
583,Histone_1,P
583,Histone_10,C
583,Histone_2,M
583,Histone_3,P
583,Histone_4,U
583,Histone_5,P
583,Histone_6,C
583,Histone_7,U
583,Histone_8,P
583,Histone_9,P
584,Histone_1,P
584,Histone_10,C
584,Histone_2,M
584,Histone_3,P
584,Histone_4,C
584,Histone_5,U
584,Histone_6,U
584,Histone_7,U
584,Histone_8,P
584,Histone_9,P
585,Histone_1,P
585,Histone_10,C
585,Histone_2,M
585,Histone_3,P
585,Histone_4,C
585,Histone_5,P
585,Histone_6,P
585,Histone_7,C
585,Histone_8,P
585,Histone_9,P
586,Histone_1,P
586,Histone_10,C
586,Histone_2,M
586,Histone_3,U
586,Histone_4,U
586,Histone_5,P
586,Histone_6,P
586,Histone_7,C
586,Histone_8,U
586,Histone_9,P
587,Histone_1,P
587,Histone_10,C
587,Histone_2,M
587,Histone_3,C
587,Histone_4,C
587,Histone_5,P
587,Histone_6,P
587,Histone_7,C
587,Histone_8,U
587,Histone_9,U
588,Histone_1,P
588,Histone_10,C
588,Histone_2,M
588,Histone_3,U
588,Histone_4,C
588,Histone_5,P
588,Histone_6,P
588,Histone_7,C
588,Histone_8,U
588,Histone_9,U
589,Histone_1,P
589,Histone_10,C
589,Histone_2,M
589,Histone_3,C
589,Histone_4,C
589,Histone_5,P
589,Histone_6,P
589,Histone_7,C
589,Histone_8,A
589,Histone_9,U
590,Histone_1,P
590,Histone_10,C
590,Histone_2,M
590,Histone_3,C
590,Histone_4,U
590,Histone_5,P
590,Histone_6,P
590,Histone_7,C
590,Histone_8,P
590,Histone_9,U
591,Histone_1,P
591,Histone_10,C
591,Histone_2,M
591,Histone_3,C
591,Histone_4,M
591,Histone_5,P
591,Histone_6,P
591,Histone_7,C
591,Histone_8,P
591,Histone_9,U
592,Histone_1,P
592,Histone_10,C
592,Histone_2,M
592,Histone_3,C
592,Histone_4,M
592,Histone_5,P
592,Histone_6,P
592,Histone_7,C
592,Histone_8,P
592,Histone_9,U
593,Histone_1,P
593,Histone_10,C
593,Histone_2,M
593,Histone_3,C
593,Histone_4,U
593,Histone_5,P
593,Histone_6,P
593,Histone_7,C
593,Histone_8,P
593,Histone_9,M
594,Histone_1,P
594,Histone_10,C
594,Histone_2,M
594,Histone_3,C
594,Histone_4,U
594,Histone_5,P
594,Histone_6,P
594,Histone_7,C
594,Histone_8,P
594,Histone_9,M
595,Histone_1,P
595,Histone_10,C
595,Histone_2,M
595,Histone_3,U
595,Histone_4,U
595,Histone_5,P
595,Histone_6,P
595,Histone_7,C
595,Histone_8,P
595,Histone_9,U
596,Histone_1,P
596,Histone_10,C
596,Histone_2,M
596,Histone_3,U
596,Histone_4,U
596,Histone_5,P
596,Histone_6,P
596,Histone_7,C
596,Histone_8,P
596,Histone_9,U
597,Histone_1,P
597,Histone_10,C
597,Histone_2,M
597,Histone_3,P
597,Histone_4,U
597,Histone_5,P
597,Histone_6,P
597,Histone_7,C
597,Histone_8,P
597,Histone_9,U
598,Histone_1,P
598,Histone_10,C
598,Histone_2,M
598,Histone_3,P
598,Histone_4,A
598,Histone_5,P
598,Histone_6,P
598,Histone_7,C
598,Histone_8,P
598,Histone_9,M
599,Histone_1,P
599,Histone_10,C
599,Histone_2,M
599,Histone_3,P
599,Histone_4,C
599,Histone_5,P
599,Histone_6,P
599,Histone_7,U
599,Histone_8,P
599,Histone_9,M
600,Histone_1,U
600,Histone_10,C
600,Histone_2,M
600,Histone_3,P
600,Histone_4,C
600,Histone_5,P
600,Histone_6,P
600,Histone_7,U
600,Histone_8,P
600,Histone_9,M
601,Histone_1,U
601,Histone_10,C
601,Histone_2,M
601,Histone_3,U
601,Histone_4,C
601,Histone_5,P
601,Histone_6,P
601,Histone_7,U
601,Histone_8,P
601,Histone_9,M
602,Histone_1,U
602,Histone_10,C
602,Histone_2,M
602,Histone_3,U
602,Histone_4,C
602,Histone_5,P
602,Histone_6,U
602,Histone_7,U
602,Histone_8,P
602,Histone_9,M
603,Histone_1,M
603,Histone_10,C
603,Histone_2,M
603,Histone_3,A
603,Histone_4,C
603,Histone_5,P
603,Histone_6,A
603,Histone_7,U
603,Histone_8,P
603,Histone_9,M
604,Histone_1,M
604,Histone_10,C
604,Histone_2,M
604,Histone_3,C
604,Histone_4,C
604,Histone_5,P
604,Histone_6,U
604,Histone_7,U
604,Histone_8,P
604,Histone_9,M
605,Histone_1,M
605,Histone_10,C
605,Histone_2,M
605,Histone_3,C
605,Histone_4,C
605,Histone_5,P
605,Histone_6,U
605,Histone_7,A
605,Histone_8,P
605,Histone_9,M
606,Histone_1,M
606,Histone_10,C
606,Histone_2,M
606,Histone_3,C
606,Histone_4,C
606,Histone_5,P
606,Histone_6,C
606,Histone_7,C
606,Histone_8,P
606,Histone_9,M
607,Histone_1,M
607,Histone_10,C
607,Histone_2,M
607,Histone_3,C
607,Histone_4,C
607,Histone_5,U
607,Histone_6,C
607,Histone_7,C
607,Histone_8,P
607,Histone_9,M
608,Histone_1,M
608,Histone_10,C
608,Histone_2,M
608,Histone_3,C
608,Histone_4,C
608,Histone_5,A
608,Histone_6,C
608,Histone_7,C
608,Histone_8,U
608,Histone_9,M
609,Histone_1,M
609,Histone_10,C
609,Histone_2,M
609,Histone_3,C
609,Histone_4,C
609,Histone_5,P
609,Histone_6,C
609,Histone_7,C
609,Histone_8,U
609,Histone_9,U
610,Histone_1,M
610,Histone_10,C
610,Histone_2,M
610,Histone_3,C
610,Histone_4,C
610,Histone_5,P
610,Histone_6,C
610,Histone_7,C
610,Histone_8,P
610,Histone_9,U
611,Histone_1,M
611,Histone_10,C
611,Histone_2,M
611,Histone_3,U
611,Histone_4,C
611,Histone_5,P
611,Histone_6,C
611,Histone_7,C
611,Histone_8,P
611,Histone_9,U
612,Histone_1,M
612,Histone_10,C
612,Histone_2,M
612,Histone_3,A
612,Histone_4,C
612,Histone_5,P
612,Histone_6,U
612,Histone_7,C
612,Histone_8,P
612,Histone_9,U
613,Histone_1,M
613,Histone_10,C
613,Histone_2,M
613,Histone_3,C
613,Histone_4,C
613,Histone_5,P
613,Histone_6,U
613,Histone_7,C
613,Histone_8,P
613,Histone_9,U
614,Histone_1,M
614,Histone_10,C
614,Histone_2,U
614,Histone_3,C
614,Histone_4,C
614,Histone_5,P
614,Histone_6,A
614,Histone_7,U
614,Histone_8,P
614,Histone_9,U
615,Histone_1,U
615,Histone_10,C
615,Histone_2,U
615,Histone_3,C
615,Histone_4,C
615,Histone_5,P
615,Histone_6,P
615,Histone_7,U
615,Histone_8,P
615,Histone_9,A
616,Histone_1,U
616,Histone_10,C
616,Histone_2,C
616,Histone_3,C
616,Histone_4,C
616,Histone_5,P
616,Histone_6,P
616,Histone_7,U
616,Histone_8,P
616,Histone_9,P
617,Histone_1,U
617,Histone_10,C
617,Histone_2,U
617,Histone_3,C
617,Histone_4,C
617,Histone_5,P
617,Histone_6,P
617,Histone_7,U
617,Histone_8,P
617,Histone_9,P
618,Histone_1,M
618,Histone_10,C
618,Histone_2,U
618,Histone_3,C
618,Histone_4,C
618,Histone_5,P
618,Histone_6,P
618,Histone_7,M
618,Histone_8,P
618,Histone_9,U
619,Histone_1,M
619,Histone_10,C
619,Histone_2,U
619,Histone_3,C
619,Histone_4,C
619,Histone_5,P
619,Histone_6,P
619,Histone_7,M
619,Histone_8,P
619,Histone_9,U
620,Histone_1,M
620,Histone_10,C
620,Histone_2,U
620,Histone_3,C
620,Histone_4,U
620,Histone_5,P
620,Histone_6,P
620,Histone_7,M
620,Histone_8,P
620,Histone_9,U
621,Histone_1,M
621,Histone_10,C
621,Histone_2,U
621,Histone_3,C
621,Histone_4,P
621,Histone_5,P
621,Histone_6,U
621,Histone_7,M
621,Histone_8,P
621,Histone_9,U
622,Histone_1,M
622,Histone_10,C
622,Histone_2,C
622,Histone_3,U
622,Histone_4,P
622,Histone_5,P
622,Histone_6,U
622,Histone_7,M
622,Histone_8,P
622,Histone_9,U
623,Histone_1,M
623,Histone_10,C
623,Histone_2,C
623,Histone_3,U
623,Histone_4,P
623,Histone_5,P
623,Histone_6,U
623,Histone_7,M
623,Histone_8,P
623,Histone_9,U
624,Histone_1,M
624,Histone_10,U
624,Histone_2,C
624,Histone_3,U
624,Histone_4,P
624,Histone_5,P
624,Histone_6,U
624,Histone_7,M
624,Histone_8,P
624,Histone_9,M
625,Histone_1,M
625,Histone_10,C
625,Histone_2,C
625,Histone_3,C
625,Histone_4,P
625,Histone_5,P
625,Histone_6,U
625,Histone_7,U
625,Histone_8,P
625,Histone_9,M
626,Histone_1,M
626,Histone_10,C
626,Histone_2,C
626,Histone_3,C
626,Histone_4,P
626,Histone_5,P
626,Histone_6,P
626,Histone_7,U
626,Histone_8,P
626,Histone_9,M
627,Histone_1,M
627,Histone_10,C
627,Histone_2,C
627,Histone_3,C
627,Histone_4,P
627,Histone_5,U
627,Histone_6,U
627,Histone_7,M
627,Histone_8,P
627,Histone_9,M
628,Histone_1,M
628,Histone_10,C
628,Histone_2,C
628,Histone_3,C
628,Histone_4,P
628,Histone_5,M
628,Histone_6,C
628,Histone_7,M
628,Histone_8,P
628,Histone_9,M
629,Histone_1,M
629,Histone_10,C
629,Histone_2,C
629,Histone_3,C
629,Histone_4,P
629,Histone_5,U
629,Histone_6,U
629,Histone_7,M
629,Histone_8,P
629,Histone_9,M
630,Histone_1,M
630,Histone_10,C
630,Histone_2,C
630,Histone_3,C
630,Histone_4,P
630,Histone_5,U
630,Histone_6,U
630,Histone_7,M
630,Histone_8,P
630,Histone_9,M
631,Histone_1,M
631,Histone_10,C
631,Histone_2,C
631,Histone_3,C
631,Histone_4,P
631,Histone_5,U
631,Histone_6,C
631,Histone_7,M
631,Histone_8,P
631,Histone_9,M
632,Histone_1,U
632,Histone_10,C
632,Histone_2,C
632,Histone_3,C
632,Histone_4,P
632,Histone_5,U
632,Histone_6,C
632,Histone_7,M
632,Histone_8,U
632,Histone_9,M
633,Histone_1,A
633,Histone_10,C
633,Histone_2,C
633,Histone_3,U
633,Histone_4,P
633,Histone_5,P
633,Histone_6,C
633,Histone_7,M
633,Histone_8,P
633,Histone_9,M
634,Histone_1,P
634,Histone_10,C
634,Histone_2,C
634,Histone_3,P
634,Histone_4,P
634,Histone_5,P
634,Histone_6,C
634,Histone_7,M
634,Histone_8,P
634,Histone_9,M
635,Histone_1,P
635,Histone_10,C
635,Histone_2,C
635,Histone_3,P
635,Histone_4,U
635,Histone_5,P
635,Histone_6,C
635,Histone_7,M
635,Histone_8,P
635,Histone_9,U
636,Histone_1,P
636,Histone_10,C
636,Histone_2,C
636,Histone_3,P
636,Histone_4,U
636,Histone_5,P
636,Histone_6,C
636,Histone_7,M
636,Histone_8,U
636,Histone_9,U
637,Histone_1,U
637,Histone_10,C
637,Histone_2,C
637,Histone_3,P
637,Histone_4,P
637,Histone_5,P
637,Histone_6,C
637,Histone_7,M
637,Histone_8,U
637,Histone_9,U
638,Histone_1,C
638,Histone_10,C
638,Histone_2,C
638,Histone_3,P
638,Histone_4,U
638,Histone_5,P
638,Histone_6,C
638,Histone_7,M
638,Histone_8,U
638,Histone_9,U
639,Histone_1,C
639,Histone_10,C
639,Histone_2,C
639,Histone_3,P
639,Histone_4,M
639,Histone_5,P
639,Histone_6,C
639,Histone_7,M
639,Histone_8,U
639,Histone_9,U
640,Histone_1,C
640,Histone_10,C
640,Histone_2,C
640,Histone_3,P
640,Histone_4,U
640,Histone_5,P
640,Histone_6,C
640,Histone_7,M
640,Histone_8,U
640,Histone_9,U
641,Histone_1,U
641,Histone_10,C
641,Histone_2,C
641,Histone_3,U
641,Histone_4,P
641,Histone_5,P
641,Histone_6,C
641,Histone_7,M
641,Histone_8,P
641,Histone_9,U
642,Histone_1,U
642,Histone_10,C
642,Histone_2,C
642,Histone_3,U
642,Histone_4,U
642,Histone_5,P
642,Histone_6,C
642,Histone_7,M
642,Histone_8,P
642,Histone_9,C
643,Histone_1,U
643,Histone_10,U
643,Histone_2,C
643,Histone_3,U
643,Histone_4,U
643,Histone_5,P
643,Histone_6,C
643,Histone_7,M
643,Histone_8,P
643,Histone_9,C
644,Histone_1,U
644,Histone_10,A
644,Histone_2,C
644,Histone_3,U
644,Histone_4,A
644,Histone_5,P
644,Histone_6,C
644,Histone_7,M
644,Histone_8,P
644,Histone_9,C
645,Histone_1,U
645,Histone_10,C
645,Histone_2,C
645,Histone_3,U
645,Histone_4,P
645,Histone_5,P
645,Histone_6,C
645,Histone_7,M
645,Histone_8,P
645,Histone_9,C
646,Histone_1,U
646,Histone_10,C
646,Histone_2,C
646,Histone_3,U
646,Histone_4,P
646,Histone_5,P
646,Histone_6,C
646,Histone_7,M
646,Histone_8,P
646,Histone_9,C
647,Histone_1,P
647,Histone_10,C
647,Histone_2,U
647,Histone_3,U
647,Histone_4,U
647,Histone_5,P
647,Histone_6,C
647,Histone_7,M
647,Histone_8,P
647,Histone_9,C
648,Histone_1,P
648,Histone_10,C
648,Histone_2,U
648,Histone_3,P
648,Histone_4,M
648,Histone_5,P
648,Histone_6,C
648,Histone_7,M
648,Histone_8,P
648,Histone_9,U
649,Histone_1,U
649,Histone_10,C
649,Histone_2,U
649,Histone_3,P
649,Histone_4,U
649,Histone_5,P
649,Histone_6,C
649,Histone_7,M
649,Histone_8,P
649,Histone_9,C
650,Histone_1,U
650,Histone_10,C
650,Histone_2,U
650,Histone_3,P
650,Histone_4,U
650,Histone_5,P
650,Histone_6,C
650,Histone_7,M
650,Histone_8,P
650,Histone_9,C
651,Histone_1,U
651,Histone_10,C
651,Histone_2,U
651,Histone_3,P
651,Histone_4,U
651,Histone_5,P
651,Histone_6,C
651,Histone_7,M
651,Histone_8,P
651,Histone_9,C
652,Histone_1,U
652,Histone_10,C
652,Histone_2,P
652,Histone_3,P
652,Histone_4,U
652,Histone_5,P
652,Histone_6,C
652,Histone_7,M
652,Histone_8,P
652,Histone_9,C
653,Histone_1,U
653,Histone_10,C
653,Histone_2,P
653,Histone_3,P
653,Histone_4,A
653,Histone_5,P
653,Histone_6,U
653,Histone_7,M
653,Histone_8,U
653,Histone_9,U
654,Histone_1,U
654,Histone_10,U
654,Histone_2,U
654,Histone_3,P
654,Histone_4,C
654,Histone_5,P
654,Histone_6,U
654,Histone_7,M
654,Histone_8,U
654,Histone_9,U
655,Histone_1,U
655,Histone_10,C
655,Histone_2,M
655,Histone_3,P
655,Histone_4,U
655,Histone_5,P
655,Histone_6,U
655,Histone_7,M
655,Histone_8,U
655,Histone_9,U
656,Histone_1,U
656,Histone_10,U
656,Histone_2,U
656,Histone_3,P
656,Histone_4,U
656,Histone_5,P
656,Histone_6,U
656,Histone_7,U
656,Histone_8,P
656,Histone_9,U
657,Histone_1,U
657,Histone_10,C
657,Histone_2,C
657,Histone_3,P
657,Histone_4,U
657,Histone_5,P
657,Histone_6,M
657,Histone_7,U
657,Histone_8,P
657,Histone_9,M
658,Histone_1,P
658,Histone_10,C
658,Histone_2,C
658,Histone_3,P
658,Histone_4,U
658,Histone_5,P
658,Histone_6,M
658,Histone_7,U
658,Histone_8,P
658,Histone_9,M
659,Histone_1,U
659,Histone_10,U
659,Histone_2,C
659,Histone_3,P
659,Histone_4,U
659,Histone_5,P
659,Histone_6,M
659,Histone_7,C
659,Histone_8,P
659,Histone_9,M
660,Histone_1,U
660,Histone_10,A
660,Histone_2,C
660,Histone_3,P
660,Histone_4,U
660,Histone_5,P
660,Histone_6,M
660,Histone_7,C
660,Histone_8,P
660,Histone_9,M
661,Histone_1,U
661,Histone_10,C
661,Histone_2,C
661,Histone_3,P
661,Histone_4,P
661,Histone_5,P
661,Histone_6,M
661,Histone_7,C
661,Histone_8,P
661,Histone_9,M
662,Histone_1,P
662,Histone_10,C
662,Histone_2,C
662,Histone_3,P
662,Histone_4,P
662,Histone_5,P
662,Histone_6,M
662,Histone_7,C
662,Histone_8,P
662,Histone_9,M
663,Histone_1,P
663,Histone_10,C
663,Histone_2,C
663,Histone_3,P
663,Histone_4,P
663,Histone_5,P
663,Histone_6,M
663,Histone_7,C
663,Histone_8,P
663,Histone_9,M
664,Histone_1,P
664,Histone_10,U
664,Histone_2,C
664,Histone_3,P
664,Histone_4,P
664,Histone_5,U
664,Histone_6,M
664,Histone_7,U
664,Histone_8,P
664,Histone_9,U
665,Histone_1,P
665,Histone_10,U
665,Histone_2,C
665,Histone_3,P
665,Histone_4,P
665,Histone_5,A
665,Histone_6,M
665,Histone_7,U
665,Histone_8,P
665,Histone_9,U
666,Histone_1,P
666,Histone_10,A
666,Histone_2,C
666,Histone_3,P
666,Histone_4,P
666,Histone_5,C
666,Histone_6,M
666,Histone_7,C
666,Histone_8,U
666,Histone_9,U
667,Histone_1,P
667,Histone_10,P
667,Histone_2,C
667,Histone_3,P
667,Histone_4,P
667,Histone_5,C
667,Histone_6,U
667,Histone_7,C
667,Histone_8,U
667,Histone_9,U
668,Histone_1,P
668,Histone_10,P
668,Histone_2,C
668,Histone_3,U
668,Histone_4,P
668,Histone_5,C
668,Histone_6,M
668,Histone_7,C
668,Histone_8,U
668,Histone_9,U
669,Histone_1,P
669,Histone_10,P
669,Histone_2,C
669,Histone_3,U
669,Histone_4,P
669,Histone_5,C
669,Histone_6,M
669,Histone_7,C
669,Histone_8,U
669,Histone_9,U
670,Histone_1,P
670,Histone_10,P
670,Histone_2,C
670,Histone_3,U
670,Histone_4,P
670,Histone_5,C
670,Histone_6,M
670,Histone_7,C
670,Histone_8,U
670,Histone_9,M
671,Histone_1,P
671,Histone_10,P
671,Histone_2,C
671,Histone_3,U
671,Histone_4,P
671,Histone_5,C
671,Histone_6,M
671,Histone_7,C
671,Histone_8,A
671,Histone_9,M
672,Histone_1,P
672,Histone_10,P
672,Histone_2,C
672,Histone_3,C
672,Histone_4,P
672,Histone_5,C
672,Histone_6,M
672,Histone_7,U
672,Histone_8,C
672,Histone_9,M
673,Histone_1,P
673,Histone_10,P
673,Histone_2,C
673,Histone_3,C
673,Histone_4,P
673,Histone_5,C
673,Histone_6,M
673,Histone_7,C
673,Histone_8,C
673,Histone_9,M
674,Histone_1,P
674,Histone_10,P
674,Histone_2,C
674,Histone_3,U
674,Histone_4,P
674,Histone_5,C
674,Histone_6,M
674,Histone_7,C
674,Histone_8,C
674,Histone_9,U
675,Histone_1,P
675,Histone_10,P
675,Histone_2,C
675,Histone_3,U
675,Histone_4,P
675,Histone_5,C
675,Histone_6,M
675,Histone_7,C
675,Histone_8,C
675,Histone_9,U
676,Histone_1,P
676,Histone_10,P
676,Histone_2,C
676,Histone_3,M
676,Histone_4,P
676,Histone_5,U
676,Histone_6,M
676,Histone_7,C
676,Histone_8,C
676,Histone_9,U
677,Histone_1,U
677,Histone_10,P
677,Histone_2,U
677,Histone_3,U
677,Histone_4,P
677,Histone_5,P
677,Histone_6,M
677,Histone_7,C
677,Histone_8,C
677,Histone_9,U
678,Histone_1,U
678,Histone_10,P
678,Histone_2,A
678,Histone_3,U
678,Histone_4,U
678,Histone_5,P
678,Histone_6,M
678,Histone_7,C
678,Histone_8,C
678,Histone_9,U
679,Histone_1,C
679,Histone_10,P
679,Histone_2,P
679,Histone_3,U
679,Histone_4,U
679,Histone_5,P
679,Histone_6,M
679,Histone_7,C
679,Histone_8,U
679,Histone_9,U
680,Histone_1,C
680,Histone_10,P
680,Histone_2,P
680,Histone_3,A
680,Histone_4,U
680,Histone_5,P
680,Histone_6,M
680,Histone_7,C
680,Histone_8,U
680,Histone_9,C
681,Histone_1,C
681,Histone_10,P
681,Histone_2,P
681,Histone_3,P
681,Histone_4,U
681,Histone_5,P
681,Histone_6,M
681,Histone_7,C
681,Histone_8,C
681,Histone_9,C
682,Histone_1,C
682,Histone_10,U
682,Histone_2,P
682,Histone_3,P
682,Histone_4,U
682,Histone_5,U
682,Histone_6,M
682,Histone_7,C
682,Histone_8,C
682,Histone_9,C
683,Histone_1,C
683,Histone_10,U
683,Histone_2,P
683,Histone_3,P
683,Histone_4,U
683,Histone_5,U
683,Histone_6,M
683,Histone_7,C
683,Histone_8,U
683,Histone_9,C
684,Histone_1,C
684,Histone_10,U
684,Histone_2,P
684,Histone_3,P
684,Histone_4,U
684,Histone_5,U
684,Histone_6,M
684,Histone_7,C
684,Histone_8,P
684,Histone_9,U
685,Histone_1,C
685,Histone_10,A
685,Histone_2,P
685,Histone_3,P
685,Histone_4,U
685,Histone_5,P
685,Histone_6,M
685,Histone_7,C
685,Histone_8,P
685,Histone_9,A
686,Histone_1,C
686,Histone_10,C
686,Histone_2,U
686,Histone_3,P
686,Histone_4,U
686,Histone_5,P
686,Histone_6,M
686,Histone_7,C
686,Histone_8,P
686,Histone_9,P
687,Histone_1,C
687,Histone_10,C
687,Histone_2,U
687,Histone_3,P
687,Histone_4,U
687,Histone_5,P
687,Histone_6,U
687,Histone_7,C
687,Histone_8,P
687,Histone_9,P
688,Histone_1,C
688,Histone_10,C
688,Histone_2,A
688,Histone_3,P
688,Histone_4,U
688,Histone_5,P
688,Histone_6,U
688,Histone_7,C
688,Histone_8,P
688,Histone_9,P
689,Histone_1,C
689,Histone_10,C
689,Histone_2,C
689,Histone_3,P
689,Histone_4,U
689,Histone_5,P
689,Histone_6,C
689,Histone_7,C
689,Histone_8,P
689,Histone_9,P
690,Histone_1,C
690,Histone_10,C
690,Histone_2,C
690,Histone_3,P
690,Histone_4,U
690,Histone_5,P
690,Histone_6,C
690,Histone_7,C
690,Histone_8,P
690,Histone_9,P
691,Histone_1,C
691,Histone_10,C
691,Histone_2,C
691,Histone_3,P
691,Histone_4,A
691,Histone_5,P
691,Histone_6,C
691,Histone_7,C
691,Histone_8,P
691,Histone_9,P
692,Histone_1,C
692,Histone_10,C
692,Histone_2,C
692,Histone_3,P
692,Histone_4,U
692,Histone_5,P
692,Histone_6,C
692,Histone_7,C
692,Histone_8,U
692,Histone_9,P
693,Histone_1,C
693,Histone_10,C
693,Histone_2,C
693,Histone_3,P
693,Histone_4,U
693,Histone_5,U
693,Histone_6,C
693,Histone_7,C
693,Histone_8,C
693,Histone_9,U
694,Histone_1,C
694,Histone_10,C
694,Histone_2,C
694,Histone_3,P
694,Histone_4,M
694,Histone_5,A
694,Histone_6,C
694,Histone_7,C
694,Histone_8,C
694,Histone_9,P
695,Histone_1,C
695,Histone_10,C
695,Histone_2,C
695,Histone_3,P
695,Histone_4,M
695,Histone_5,C
695,Histone_6,C
695,Histone_7,C
695,Histone_8,C
695,Histone_9,P
696,Histone_1,C
696,Histone_10,C
696,Histone_2,C
696,Histone_3,P
696,Histone_4,M
696,Histone_5,C
696,Histone_6,C
696,Histone_7,U
696,Histone_8,U
696,Histone_9,P
697,Histone_1,C
697,Histone_10,U
697,Histone_2,C
697,Histone_3,P
697,Histone_4,M
697,Histone_5,C
697,Histone_6,C
697,Histone_7,M
697,Histone_8,U
697,Histone_9,U
698,Histone_1,U
698,Histone_10,U
698,Histone_2,C
698,Histone_3,P
698,Histone_4,M
698,Histone_5,C
698,Histone_6,C
698,Histone_7,M
698,Histone_8,U
698,Histone_9,U
699,Histone_1,P
