Step,Site,State
419,Histone_3,M
419,Histone_4,M
419,Histone_5,M
419,Histone_6,U
419,Histone_7,M
419,Histone_8,M
419,Histone_9,U
420,Histone_1,M
420,Histone_10,M
420,Histone_2,M
420,Histone_3,M
420,Histone_4,M
420,Histone_5,M
420,Histone_6,M
420,Histone_7,M
420,Histone_8,M
420,Histone_9,U
421,Histone_1,M
421,Histone_10,M
421,Histone_2,M
421,Histone_3,M
421,Histone_4,M
421,Histone_5,M
421,Histone_6,M
421,Histone_7,M
421,Histone_8,M
421,Histone_9,U
422,Histone_1,M
422,Histone_10,M
422,Histone_2,M
422,Histone_3,M
422,Histone_4,M
422,Histone_5,M
422,Histone_6,M
422,Histone_7,M
422,Histone_8,M
422,Histone_9,U
423,Histone_1,U
423,Histone_10,M
423,Histone_2,M
423,Histone_3,M
423,Histone_4,M
423,Histone_5,M
423,Histone_6,M
423,Histone_7,U
423,Histone_8,M
423,Histone_9,U
424,Histone_1,M
424,Histone_10,M
424,Histone_2,M
424,Histone_3,M
424,Histone_4,M
424,Histone_5,M
424,Histone_6,M
424,Histone_7,M
424,Histone_8,M
424,Histone_9,U
425,Histone_1,M
425,Histone_10,M
425,Histone_2,M
425,Histone_3,M
425,Histone_4,M
425,Histone_5,M
425,Histone_6,M
425,Histone_7,M
425,Histone_8,M
425,Histone_9,U
426,Histone_1,M
426,Histone_10,M
426,Histone_2,M
426,Histone_3,M
426,Histone_4,M
426,Histone_5,M
426,Histone_6,M
426,Histone_7,M
426,Histone_8,M
426,Histone_9,U
427,Histone_1,M
427,Histone_10,M
427,Histone_2,M
427,Histone_3,M
427,Histone_4,M
427,Histone_5,M
427,Histone_6,M
427,Histone_7,M
427,Histone_8,M
427,Histone_9,U
428,Histone_1,U
428,Histone_10,U
428,Histone_2,M
428,Histone_3,M
428,Histone_4,M
428,Histone_5,M
428,Histone_6,M
428,Histone_7,M
428,Histone_8,M
428,Histone_9,U
429,Histone_1,U
429,Histone_10,M
429,Histone_2,M
429,Histone_3,M
429,Histone_4,M
429,Histone_5,M
429,Histone_6,M
429,Histone_7,M
429,Histone_8,M
429,Histone_9,U
430,Histone_1,M
430,Histone_10,U
430,Histone_2,M
430,Histone_3,M
430,Histone_4,M
430,Histone_5,M
430,Histone_6,M
430,Histone_7,M
430,Histone_8,M
430,Histone_9,U
431,Histone_1,M
431,Histone_10,M
431,Histone_2,M
431,Histone_3,M
431,Histone_4,M
431,Histone_5,M
431,Histone_6,M
431,Histone_7,M
431,Histone_8,M
431,Histone_9,U
432,Histone_1,M
432,Histone_10,M
432,Histone_2,M
432,Histone_3,M
432,Histone_4,M
432,Histone_5,M
432,Histone_6,M
432,Histone_7,M
432,Histone_8,M
432,Histone_9,M
433,Histone_1,M
433,Histone_10,M
433,Histone_2,M
433,Histone_3,M
433,Histone_4,M
433,Histone_5,M
433,Histone_6,M
433,Histone_7,M
433,Histone_8,M
433,Histone_9,M
434,Histone_1,M
434,Histone_10,M
434,Histone_2,M
434,Histone_3,M
434,Histone_4,M
434,Histone_5,M
434,Histone_6,M
434,Histone_7,M
434,Histone_8,M
434,Histone_9,M
435,Histone_1,M
435,Histone_10,M
435,Histone_2,M
435,Histone_3,M
435,Histone_4,M
435,Histone_5,M
435,Histone_6,M
435,Histone_7,M
435,Histone_8,M
435,Histone_9,M
436,Histone_1,M
436,Histone_10,M
436,Histone_2,M
436,Histone_3,M
436,Histone_4,M
436,Histone_5,M
436,Histone_6,M
436,Histone_7,M
436,Histone_8,M
436,Histone_9,M
437,Histone_1,M
437,Histone_10,M
437,Histone_2,M
437,Histone_3,M
437,Histone_4,M
437,Histone_5,M
437,Histone_6,M
437,Histone_7,M
437,Histone_8,M
437,Histone_9,M
438,Histone_1,M
438,Histone_10,M
438,Histone_2,M
438,Histone_3,M
438,Histone_4,M
438,Histone_5,M
438,Histone_6,M
438,Histone_7,M
438,Histone_8,M
438,Histone_9,M
439,Histone_1,M
439,Histone_10,M
439,Histone_2,M
439,Histone_3,M
439,Histone_4,M
439,Histone_5,M
439,Histone_6,M
439,Histone_7,M
439,Histone_8,M
439,Histone_9,M
440,Histone_1,M
440,Histone_10,M
440,Histone_2,M
440,Histone_3,M
440,Histone_4,M
440,Histone_5,M
440,Histone_6,M
440,Histone_7,M
440,Histone_8,M
440,Histone_9,M
441,Histone_1,M
441,Histone_10,M
441,Histone_2,M
441,Histone_3,M
441,Histone_4,M
441,Histone_5,M
441,Histone_6,M
441,Histone_7,M
441,Histone_8,M
441,Histone_9,M
442,Histone_1,M
442,Histone_10,M
442,Histone_2,M
442,Histone_3,M
442,Histone_4,M
442,Histone_5,M
442,Histone_6,M
442,Histone_7,M
442,Histone_8,U
442,Histone_9,M
443,Histone_1,M
443,Histone_10,M
443,Histone_2,M
443,Histone_3,M
443,Histone_4,M
443,Histone_5,M
443,Histone_6,M
443,Histone_7,M
443,Histone_8,M
443,Histone_9,U
444,Histone_1,M
444,Histone_10,M
444,Histone_2,M
444,Histone_3,M
444,Histone_4,M
444,Histone_5,M
444,Histone_6,M
444,Histone_7,M
444,Histone_8,M
444,Histone_9,U
445,Histone_1,M
445,Histone_10,U
445,Histone_2,M
445,Histone_3,M
445,Histone_4,M
445,Histone_5,M
445,Histone_6,M
445,Histone_7,M
445,Histone_8,M
445,Histone_9,U
446,Histone_1,M
446,Histone_10,M
446,Histone_2,M
446,Histone_3,M
446,Histone_4,M
446,Histone_5,M
446,Histone_6,M
446,Histone_7,M
446,Histone_8,M
446,Histone_9,U
447,Histone_1,M
447,Histone_10,M
447,Histone_2,M
447,Histone_3,U
447,Histone_4,U
447,Histone_5,M
447,Histone_6,M
447,Histone_7,M
447,Histone_8,M
447,Histone_9,U
448,Histone_1,M
448,Histone_10,M
448,Histone_2,M
448,Histone_3,U
448,Histone_4,M
448,Histone_5,M
448,Histone_6,M
448,Histone_7,M
448,Histone_8,M
448,Histone_9,U
449,Histone_1,M
449,Histone_10,M
449,Histone_2,M
449,Histone_3,M
449,Histone_4,M
449,Histone_5,M
449,Histone_6,M
449,Histone_7,M
449,Histone_8,M
449,Histone_9,U
450,Histone_1,M
450,Histone_10,M
450,Histone_2,M
450,Histone_3,M
450,Histone_4,M
450,Histone_5,M
450,Histone_6,M
450,Histone_7,M
450,Histone_8,M
450,Histone_9,M
451,Histone_1,M
451,Histone_10,M
451,Histone_2,M
451,Histone_3,M
451,Histone_4,M
451,Histone_5,M
451,Histone_6,M
451,Histone_7,M
451,Histone_8,M
451,Histone_9,M
452,Histone_1,M
452,Histone_10,M
452,Histone_2,M
452,Histone_3,M
452,Histone_4,M
452,Histone_5,M
452,Histone_6,M
452,Histone_7,M
452,Histone_8,M
452,Histone_9,M
453,Histone_1,M
453,Histone_10,M
453,Histone_2,M
453,Histone_3,M
453,Histone_4,M
453,Histone_5,U
453,Histone_6,M
453,Histone_7,M
453,Histone_8,M
453,Histone_9,M
454,Histone_1,M
454,Histone_10,M
454,Histone_2,M
454,Histone_3,M
454,Histone_4,M
454,Histone_5,M
454,Histone_6,M
454,Histone_7,M
454,Histone_8,M
454,Histone_9,M
455,Histone_1,M
455,Histone_10,M
455,Histone_2,M
455,Histone_3,M
455,Histone_4,M
455,Histone_5,M
455,Histone_6,M
455,Histone_7,M
455,Histone_8,M
455,Histone_9,M
456,Histone_1,M
456,Histone_10,M
456,Histone_2,M
456,Histone_3,M
456,Histone_4,M
456,Histone_5,M
456,Histone_6,U
456,Histone_7,M
456,Histone_8,M
456,Histone_9,M
457,Histone_1,M
457,Histone_10,M
457,Histone_2,M
457,Histone_3,M
457,Histone_4,U
457,Histone_5,M
457,Histone_6,M
457,Histone_7,M
457,Histone_8,M
457,Histone_9,M
458,Histone_1,M
458,Histone_10,M
458,Histone_2,M
458,Histone_3,M
458,Histone_4,M
458,Histone_5,M
458,Histone_6,M
458,Histone_7,M
458,Histone_8,M
458,Histone_9,M
459,Histone_1,M
459,Histone_10,M
459,Histone_2,M
459,Histone_3,M
459,Histone_4,M
459,Histone_5,M
459,Histone_6,M
459,Histone_7,M
459,Histone_8,M
459,Histone_9,M
460,Histone_1,M
460,Histone_10,M
460,Histone_2,M
460,Histone_3,M
460,Histone_4,U
460,Histone_5,M
460,Histone_6,M
460,Histone_7,M
460,Histone_8,M
460,Histone_9,M
461,Histone_1,M
461,Histone_10,M
461,Histone_2,M
461,Histone_3,M
461,Histone_4,M
461,Histone_5,M
461,Histone_6,M
461,Histone_7,M
461,Histone_8,M
461,Histone_9,M
462,Histone_1,M
462,Histone_10,M
462,Histone_2,M
462,Histone_3,M
462,Histone_4,M
462,Histone_5,M
462,Histone_6,M
462,Histone_7,M
462,Histone_8,M
462,Histone_9,M
463,Histone_1,M
463,Histone_10,M
463,Histone_2,M
463,Histone_3,M
463,Histone_4,M
463,Histone_5,M
463,Histone_6,M
463,Histone_7,M
463,Histone_8,M
463,Histone_9,M
464,Histone_1,M
464,Histone_10,M
464,Histone_2,M
464,Histone_3,M
464,Histone_4,M
464,Histone_5,M
464,Histone_6,M
464,Histone_7,M
464,Histone_8,M
464,Histone_9,M
465,Histone_1,M
465,Histone_10,M
465,Histone_2,M
465,Histone_3,M
465,Histone_4,M
465,Histone_5,M
465,Histone_6,M
465,Histone_7,M
465,Histone_8,M
465,Histone_9,M
466,Histone_1,M
466,Histone_10,M
466,Histone_2,M
466,Histone_3,M
466,Histone_4,M
466,Histone_5,M
466,Histone_6,M
466,Histone_7,M
466,Histone_8,M
466,Histone_9,M
467,Histone_1,M
467,Histone_10,M
467,Histone_2,M
467,Histone_3,M
467,Histone_4,M
467,Histone_5,M
467,Histone_6,M
467,Histone_7,M
467,Histone_8,M
467,Histone_9,M
468,Histone_1,M
468,Histone_10,M
468,Histone_2,M
468,Histone_3,M
468,Histone_4,M
468,Histone_5,M
468,Histone_6,M
468,Histone_7,M
468,Histone_8,M
468,Histone_9,M
469,Histone_1,M
469,Histone_10,M
469,Histone_2,M
469,Histone_3,M
469,Histone_4,M
469,Histone_5,M
469,Histone_6,U
469,Histone_7,M
469,Histone_8,M
469,Histone_9,M
470,Histone_1,M
470,Histone_10,M
470,Histone_2,M
470,Histone_3,M
470,Histone_4,M
470,Histone_5,M
470,Histone_6,M
470,Histone_7,M
470,Histone_8,M
470,Histone_9,M
471,Histone_1,M
471,Histone_10,M
471,Histone_2,M
471,Histone_3,M
471,Histone_4,M
471,Histone_5,M
471,Histone_6,M
471,Histone_7,M
471,Histone_8,M
471,Histone_9,M
472,Histone_1,M
472,Histone_10,M
472,Histone_2,M
472,Histone_3,M
472,Histone_4,M
472,Histone_5,M
472,Histone_6,M
472,Histone_7,M
472,Histone_8,M
472,Histone_9,M
473,Histone_1,M
473,Histone_10,U
473,Histone_2,M
473,Histone_3,M
473,Histone_4,M
473,Histone_5,M
473,Histone_6,M
473,Histone_7,M
473,Histone_8,M
473,Histone_9,M
474,Histone_1,M
474,Histone_10,M
474,Histone_2,M
474,Histone_3,M
474,Histone_4,M
474,Histone_5,M
474,Histone_6,M
474,Histone_7,M
474,Histone_8,M
474,Histone_9,M
475,Histone_1,M
475,Histone_10,M
475,Histone_2,M
475,Histone_3,M
475,Histone_4,M
475,Histone_5,M
475,Histone_6,M
475,Histone_7,M
475,Histone_8,M
475,Histone_9,M
476,Histone_1,M
476,Histone_10,M
476,Histone_2,M
476,Histone_3,M
476,Histone_4,M
476,Histone_5,M
476,Histone_6,M
476,Histone_7,M
476,Histone_8,M
476,Histone_9,M
477,Histone_1,M
477,Histone_10,M
477,Histone_2,M
477,Histone_3,M
477,Histone_4,M
477,Histone_5,M
477,Histone_6,M
477,Histone_7,U
477,Histone_8,M
477,Histone_9,M
478,Histone_1,M
478,Histone_10,M
478,Histone_2,M
478,Histone_3,M
478,Histone_4,M
478,Histone_5,M
478,Histone_6,M
478,Histone_7,M
478,Histone_8,M
478,Histone_9,M
479,Histone_1,M
479,Histone_10,M
479,Histone_2,M
479,Histone_3,M
479,Histone_4,M
479,Histone_5,M
479,Histone_6,M
479,Histone_7,M
479,Histone_8,M
479,Histone_9,M
480,Histone_1,M
480,Histone_10,M
480,Histone_2,M
480,Histone_3,U
480,Histone_4,M
480,Histone_5,M
480,Histone_6,M
480,Histone_7,M
480,Histone_8,M
480,Histone_9,M
481,Histone_1,M
481,Histone_10,M
481,Histone_2,M
481,Histone_3,M
481,Histone_4,M
481,Histone_5,M
481,Histone_6,M
481,Histone_7,M
481,Histone_8,M
481,Histone_9,M
482,Histone_1,M
482,Histone_10,M
482,Histone_2,M
482,Histone_3,M
482,Histone_4,M
482,Histone_5,M
482,Histone_6,M
482,Histone_7,M
482,Histone_8,M
482,Histone_9,M
483,Histone_1,M
483,Histone_10,M
483,Histone_2,M
483,Histone_3,M
483,Histone_4,M
483,Histone_5,M
483,Histone_6,M
483,Histone_7,M
483,Histone_8,M
483,Histone_9,M
484,Histone_1,M
484,Histone_10,M
484,Histone_2,M
484,Histone_3,M
484,Histone_4,M
484,Histone_5,M
484,Histone_6,M
484,Histone_7,M
484,Histone_8,M
484,Histone_9,M
485,Histone_1,M
485,Histone_10,M
485,Histone_2,M
485,Histone_3,M
485,Histone_4,M
485,Histone_5,M
485,Histone_6,M
485,Histone_7,M
485,Histone_8,M
485,Histone_9,M
486,Histone_1,M
486,Histone_10,M
486,Histone_2,M
486,Histone_3,M
486,Histone_4,M
486,Histone_5,M
486,Histone_6,M
486,Histone_7,M
486,Histone_8,M
486,Histone_9,M
487,Histone_1,M
487,Histone_10,M
487,Histone_2,M
487,Histone_3,M
487,Histone_4,M
487,Histone_5,M
487,Histone_6,M
487,Histone_7,M
487,Histone_8,M
487,Histone_9,M
488,Histone_1,M
488,Histone_10,M
488,Histone_2,M
488,Histone_3,M
488,Histone_4,M
488,Histone_5,M
488,Histone_6,M
488,Histone_7,M
488,Histone_8,M
488,Histone_9,M
489,Histone_1,M
489,Histone_10,M
489,Histone_2,M
489,Histone_3,M
489,Histone_4,U
489,Histone_5,M
489,Histone_6,M
489,Histone_7,M
489,Histone_8,M
489,Histone_9,M
490,Histone_1,M
490,Histone_10,M
490,Histone_2,M
490,Histone_3,M
490,Histone_4,M
490,Histone_5,M
490,Histone_6,M
490,Histone_7,M
490,Histone_8,M
490,Histone_9,M
491,Histone_1,M
491,Histone_10,M
491,Histone_2,M
491,Histone_3,M
491,Histone_4,M
491,Histone_5,M
491,Histone_6,M
491,Histone_7,M
491,Histone_8,M
491,Histone_9,M
492,Histone_1,M
492,Histone_10,M
492,Histone_2,M
492,Histone_3,M
492,Histone_4,M
492,Histone_5,M
492,Histone_6,M
492,Histone_7,M
492,Histone_8,M
492,Histone_9,M
493,Histone_1,U
493,Histone_10,M
493,Histone_2,M
493,Histone_3,M
493,Histone_4,M
493,Histone_5,M
493,Histone_6,M
493,Histone_7,M
493,Histone_8,M
493,Histone_9,M
494,Histone_1,M
494,Histone_10,M
494,Histone_2,M
494,Histone_3,M
494,Histone_4,M
494,Histone_5,M
494,Histone_6,M
494,Histone_7,M
494,Histone_8,M
494,Histone_9,M
495,Histone_1,M
495,Histone_10,M
495,Histone_2,M
495,Histone_3,M
495,Histone_4,M
495,Histone_5,M
495,Histone_6,M
495,Histone_7,M
495,Histone_8,M
495,Histone_9,M
496,Histone_1,M
496,Histone_10,M
496,Histone_2,M
496,Histone_3,M
496,Histone_4,M
496,Histone_5,M
496,Histone_6,M
496,Histone_7,M
496,Histone_8,M
496,Histone_9,M
497,Histone_1,M
497,Histone_10,M
497,Histone_2,M
497,Histone_3,M
497,Histone_4,M
497,Histone_5,M
497,Histone_6,M
497,Histone_7,M
497,Histone_8,M
497,Histone_9,M
498,Histone_1,M
498,Histone_10,M
498,Histone_2,M
498,Histone_3,M
498,Histone_4,M
498,Histone_5,M
498,Histone_6,M
498,Histone_7,M
498,Histone_8,M
498,Histone_9,M
499,Histone_1,M
499,Histone_10,M
499,Histone_2,M
499,Histone_3,M
499,Histone_4,M
499,Histone_5,M
499,Histone_6,M
499,Histone_7,M
499,Histone_8,M
499,Histone_9,M
500,Histone_1,M
500,Histone_10,M
500,Histone_2,M
500,Histone_3,M
500,Histone_4,M
500,Histone_5,M
500,Histone_6,M
500,Histone_7,M
500,Histone_8,M
500,Histone_9,M
501,Histone_1,M
501,Histone_10,M
501,Histone_2,M
501,Histone_3,M
501,Histone_4,M
501,Histone_5,M
501,Histone_6,M
501,Histone_7,M
501,Histone_8,M
501,Histone_9,M
502,Histone_1,M
502,Histone_10,M
502,Histone_2,M
502,Histone_3,M
502,Histone_4,M
502,Histone_5,M
502,Histone_6,M
502,Histone_7,M
502,Histone_8,M
502,Histone_9,M
503,Histone_1,M
503,Histone_10,M
503,Histone_2,M
503,Histone_3,M
503,Histone_4,M
503,Histone_5,M
503,Histone_6,M
503,Histone_7,M
503,Histone_8,M
503,Histone_9,M
504,Histone_1,M
504,Histone_10,M
504,Histone_2,M
504,Histone_3,M
504,Histone_4,M
504,Histone_5,M
504,Histone_6,M
504,Histone_7,M
504,Histone_8,M
504,Histone_9,M
505,Histone_1,M
505,Histone_10,M
505,Histone_2,M
505,Histone_3,M
505,Histone_4,M
505,Histone_5,M
505,Histone_6,M
505,Histone_7,M
505,Histone_8,M
505,Histone_9,M
506,Histone_1,U
506,Histone_10,M
506,Histone_2,M
506,Histone_3,M
506,Histone_4,M
506,Histone_5,M
506,Histone_6,M
506,Histone_7,M
506,Histone_8,M
506,Histone_9,M
507,Histone_1,M
507,Histone_10,M
507,Histone_2,M
507,Histone_3,M
507,Histone_4,M
507,Histone_5,M
507,Histone_6,M
507,Histone_7,M
507,Histone_8,M
507,Histone_9,M
508,Histone_1,M
508,Histone_10,M
508,Histone_2,M
508,Histone_3,M
508,Histone_4,M
508,Histone_5,M
508,Histone_6,M
508,Histone_7,M
508,Histone_8,M
508,Histone_9,M
509,Histone_1,M
509,Histone_10,M
509,Histone_2,M
509,Histone_3,M
509,Histone_4,M
509,Histone_5,M
509,Histone_6,M
509,Histone_7,M
509,Histone_8,M
509,Histone_9,M
510,Histone_1,M
510,Histone_10,M
510,Histone_2,M
510,Histone_3,M
510,Histone_4,M
510,Histone_5,M
510,Histone_6,M
510,Histone_7,M
510,Histone_8,M
510,Histone_9,M
511,Histone_1,M
511,Histone_10,M
511,Histone_2,M
511,Histone_3,M
511,Histone_4,M
511,Histone_5,M
511,Histone_6,M
511,Histone_7,M
511,Histone_8,M
511,Histone_9,M
512,Histone_1,M
512,Histone_10,M
512,Histone_2,M
512,Histone_3,M
512,Histone_4,M
512,Histone_5,M
512,Histone_6,M
512,Histone_7,M
512,Histone_8,M
512,Histone_9,M
513,Histone_1,M
513,Histone_10,U
513,Histone_2,M
513,Histone_3,M
513,Histone_4,M
513,Histone_5,M
513,Histone_6,M
513,Histone_7,M
513,Histone_8,M
513,Histone_9,U
514,Histone_1,M
514,Histone_10,M
514,Histone_2,M
514,Histone_3,M
514,Histone_4,M
514,Histone_5,M
514,Histone_6,M
514,Histone_7,M
514,Histone_8,M
514,Histone_9,U
515,Histone_1,M
515,Histone_10,M
515,Histone_2,M
515,Histone_3,M
515,Histone_4,M
515,Histone_5,M
515,Histone_6,M
515,Histone_7,M
515,Histone_8,M
515,Histone_9,U
516,Histone_1,M
516,Histone_10,M
516,Histone_2,M
516,Histone_3,M
516,Histone_4,M
516,Histone_5,M
516,Histone_6,M
516,Histone_7,M
516,Histone_8,M
516,Histone_9,U
517,Histone_1,M
517,Histone_10,M
517,Histone_2,M
517,Histone_3,M
517,Histone_4,M
517,Histone_5,M
517,Histone_6,M
517,Histone_7,M
517,Histone_8,M
517,Histone_9,U
518,Histone_1,M
518,Histone_10,M
518,Histone_2,M
518,Histone_3,M
518,Histone_4,M
518,Histone_5,M
518,Histone_6,M
518,Histone_7,M
518,Histone_8,M
518,Histone_9,U
519,Histone_1,M
519,Histone_10,M
519,Histone_2,M
519,Histone_3,M
519,Histone_4,M
519,Histone_5,M
519,Histone_6,M
519,Histone_7,M
519,Histone_8,M
519,Histone_9,U
520,Histone_1,M
520,Histone_10,M
520,Histone_2,M
520,Histone_3,M
520,Histone_4,M
520,Histone_5,M
520,Histone_6,M
520,Histone_7,M
520,Histone_8,M
520,Histone_9,U
521,Histone_1,M
521,Histone_10,M
521,Histone_2,M
521,Histone_3,M
521,Histone_4,M
521,Histone_5,M
521,Histone_6,M
521,Histone_7,M
521,Histone_8,M
521,Histone_9,U
522,Histone_1,M
522,Histone_10,M
522,Histone_2,M
522,Histone_3,M
522,Histone_4,M
522,Histone_5,M
522,Histone_6,M
522,Histone_7,M
522,Histone_8,M
522,Histone_9,U
523,Histone_1,M
523,Histone_10,M
523,Histone_2,M
523,Histone_3,M
523,Histone_4,M
523,Histone_5,M
523,Histone_6,M
523,Histone_7,M
523,Histone_8,M
523,Histone_9,U
524,Histone_1,M
524,Histone_10,M
524,Histone_2,M
524,Histone_3,M
524,Histone_4,M
524,Histone_5,M
524,Histone_6,M
524,Histone_7,M
524,Histone_8,M
524,Histone_9,U
525,Histone_1,M
525,Histone_10,M
525,Histone_2,M
525,Histone_3,M
525,Histone_4,M
525,Histone_5,M
525,Histone_6,M
525,Histone_7,M
525,Histone_8,M
525,Histone_9,U
526,Histone_1,M
526,Histone_10,M
526,Histone_2,M
526,Histone_3,M
526,Histone_4,M
526,Histone_5,M
526,Histone_6,M
526,Histone_7,M
526,Histone_8,M
526,Histone_9,U
527,Histone_1,M
527,Histone_10,M
527,Histone_2,M
527,Histone_3,M
527,Histone_4,M
527,Histone_5,M
527,Histone_6,M
527,Histone_7,M
527,Histone_8,M
527,Histone_9,U
528,Histone_1,M
528,Histone_10,M
528,Histone_2,M
528,Histone_3,M
528,Histone_4,M
528,Histone_5,M
528,Histone_6,M
528,Histone_7,M
528,Histone_8,M
528,Histone_9,U
529,Histone_1,M
529,Histone_10,M
529,Histone_2,M
529,Histone_3,M
529,Histone_4,M
529,Histone_5,M
529,Histone_6,M
529,Histone_7,M
529,Histone_8,M
529,Histone_9,U
530,Histone_1,M
530,Histone_10,M
530,Histone_2,M
530,Histone_3,M
530,Histone_4,M
530,Histone_5,U
530,Histone_6,M
530,Histone_7,M
530,Histone_8,M
530,Histone_9,U
531,Histone_1,M
531,Histone_10,M
531,Histone_2,M
531,Histone_3,M
531,Histone_4,M
531,Histone_5,M
531,Histone_6,M
531,Histone_7,M
531,Histone_8,M
531,Histone_9,U
532,Histone_1,M
532,Histone_10,M
532,Histone_2,M
532,Histone_3,M
532,Histone_4,M
532,Histone_5,M
532,Histone_6,M
532,Histone_7,M
532,Histone_8,M
532,Histone_9,U
533,Histone_1,M
533,Histone_10,U
533,Histone_2,M
533,Histone_3,M
533,Histone_4,M
533,Histone_5,M
533,Histone_6,M
533,Histone_7,M
533,Histone_8,M
533,Histone_9,U
534,Histone_1,M
534,Histone_10,M
534,Histone_2,M
534,Histone_3,M
534,Histone_4,M
534,Histone_5,M
534,Histone_6,M
534,Histone_7,M
534,Histone_8,M
534,Histone_9,U
535,Histone_1,M
535,Histone_10,M
535,Histone_2,M
535,Histone_3,M
535,Histone_4,M
535,Histone_5,M
535,Histone_6,M
535,Histone_7,M
535,Histone_8,M
535,Histone_9,U
536,Histone_1,M
536,Histone_10,M
536,Histone_2,M
536,Histone_3,M
536,Histone_4,M
536,Histone_5,M
536,Histone_6,M
536,Histone_7,M
536,Histone_8,M
536,Histone_9,U
537,Histone_1,M
537,Histone_10,U
537,Histone_2,M
537,Histone_3,M
537,Histone_4,M
537,Histone_5,M
537,Histone_6,M
537,Histone_7,M
537,Histone_8,M
537,Histone_9,U
538,Histone_1,M
538,Histone_10,M
538,Histone_2,M
538,Histone_3,M
538,Histone_4,M
538,Histone_5,M
538,Histone_6,M
538,Histone_7,M
538,Histone_8,M
538,Histone_9,U
539,Histone_1,M
539,Histone_10,M
539,Histone_2,M
539,Histone_3,M
539,Histone_4,M
539,Histone_5,M
539,Histone_6,M
539,Histone_7,M
539,Histone_8,M
539,Histone_9,U
540,Histone_1,M
540,Histone_10,M
540,Histone_2,M
540,Histone_3,M
540,Histone_4,M
540,Histone_5,M
540,Histone_6,M
540,Histone_7,M
540,Histone_8,M
540,Histone_9,U
541,Histone_1,M
541,Histone_10,M
541,Histone_2,M
541,Histone_3,U
541,Histone_4,M
541,Histone_5,M
541,Histone_6,M
541,Histone_7,M
541,Histone_8,M
541,Histone_9,U
542,Histone_1,M
542,Histone_10,M
542,Histone_2,M
542,Histone_3,M
542,Histone_4,M
542,Histone_5,M
542,Histone_6,M
542,Histone_7,M
542,Histone_8,M
542,Histone_9,M
543,Histone_1,M
543,Histone_10,M
543,Histone_2,M
543,Histone_3,M
543,Histone_4,M
543,Histone_5,M
543,Histone_6,M
543,Histone_7,M
543,Histone_8,M
543,Histone_9,M
544,Histone_1,M
544,Histone_10,M
544,Histone_2,M
544,Histone_3,M
544,Histone_4,M
544,Histone_5,M
544,Histone_6,M
544,Histone_7,M
544,Histone_8,M
544,Histone_9,M
545,Histone_1,M
545,Histone_10,M
545,Histone_2,M
545,Histone_3,M
545,Histone_4,M
545,Histone_5,M
545,Histone_6,M
545,Histone_7,M
545,Histone_8,M
545,Histone_9,M
546,Histone_1,U
546,Histone_10,M
546,Histone_2,M
546,Histone_3,M
546,Histone_4,U
546,Histone_5,M
546,Histone_6,M
546,Histone_7,M
546,Histone_8,M
546,Histone_9,M
547,Histone_1,M
547,Histone_10,M
547,Histone_2,M
547,Histone_3,M
547,Histone_4,M
547,Histone_5,M
547,Histone_6,M
547,Histone_7,M
547,Histone_8,M
547,Histone_9,M
548,Histone_1,M
548,Histone_10,M
548,Histone_2,M
548,Histone_3,M
548,Histone_4,M
548,Histone_5,M
548,Histone_6,M
548,Histone_7,U
548,Histone_8,M
548,Histone_9,M
549,Histone_1,M
549,Histone_10,M
549,Histone_2,U
549,Histone_3,M
549,Histone_4,M
549,Histone_5,M
549,Histone_6,M
549,Histone_7,M
549,Histone_8,M
549,Histone_9,M
550,Histone_1,M
550,Histone_10,M
550,Histone_2,M
550,Histone_3,M
550,Histone_4,M
550,Histone_5,U
550,Histone_6,M
550,Histone_7,M
550,Histone_8,M
550,Histone_9,M
551,Histone_1,M
551,Histone_10,M
551,Histone_2,M
551,Histone_3,M
551,Histone_4,M
551,Histone_5,M
551,Histone_6,M
551,Histone_7,M
551,Histone_8,M
551,Histone_9,M
552,Histone_1,M
552,Histone_10,M
552,Histone_2,M
552,Histone_3,M
552,Histone_4,M
552,Histone_5,M
552,Histone_6,M
552,Histone_7,M
552,Histone_8,M
552,Histone_9,M
553,Histone_1,M
553,Histone_10,M
553,Histone_2,M
553,Histone_3,M
553,Histone_4,M
553,Histone_5,M
553,Histone_6,M
553,Histone_7,M
553,Histone_8,M
553,Histone_9,M
554,Histone_1,M
554,Histone_10,M
554,Histone_2,M
554,Histone_3,M
554,Histone_4,U
554,Histone_5,M
554,Histone_6,M
554,Histone_7,M
554,Histone_8,M
554,Histone_9,M
555,Histone_1,M
555,Histone_10,M
555,Histone_2,U
555,Histone_3,M
555,Histone_4,M
555,Histone_5,M
555,Histone_6,M
555,Histone_7,M
555,Histone_8,M
555,Histone_9,M
556,Histone_1,M
556,Histone_10,M
556,Histone_2,M
556,Histone_3,M
556,Histone_4,M
556,Histone_5,M
556,Histone_6,M
556,Histone_7,M
556,Histone_8,M
556,Histone_9,M
557,Histone_1,M
557,Histone_10,M
557,Histone_2,M
557,Histone_3,M
557,Histone_4,M
557,Histone_5,M
557,Histone_6,M
557,Histone_7,M
557,Histone_8,M
557,Histone_9,M
558,Histone_1,M
558,Histone_10,M
558,Histone_2,M
558,Histone_3,M
558,Histone_4,M
558,Histone_5,M
558,Histone_6,M
558,Histone_7,M
558,Histone_8,M
558,Histone_9,M
559,Histone_1,M
559,Histone_10,M
